cost: 6316
33,2
9,3
18,1
95,3
90,1
65,3
78,2
51,3
57,1
19,1
67,2
88,3
92,3
13,4
16,0
8,1
83,3
76,1
3,2
17,2
25,0
80,0
54,3
44,2
114,2
40,1
56,2
32,2
96,0
118,3
159,4
74,3
147,1
4,1
31,3
28,4
39,4
149,1
36,3
99,1
6,4
41,4
126,2
23,4
30,4
61,2
94,4
100,4
12,1
27,2
49,0
10,3
14,2
89,3
154,1
43,2
7,2
72,1
84,2
87,2
37,3
69,1
155,3
21,3
63,1
86,1
129,4
64,1
71,3
175,1
34,3
79,0
66,1
173,3
172,1
35,4
97,0
176,2
146,4
158,2
42,3
93,2
82,1
59,3
1,2
52,0
53,3
26,3
127,1
91,4
178,3
121,3
73,2
68,3
206,2
2,1
22,4
11,1
70,1
133,1
103,3
161,2
167,4
50,4
168,4
45,0
48,3
60,1
145,2
85,0
107,2
123,2
122,2
47,1
125,3
190,1
191,1
46,3
75,1
102,1
109,1
128,1
58,4
15,3
138,3
162,4
150,2
20,1
77,2
166,1
81,3
208,2
38,0
98,3
156,4
29,0
55,3
24,2
194,4
5,3
62,1
119,3
182,2
124,3
135,1
165,4
170,2
179,1
180,1
204,2
139,2
169,1
210,3
185,4
106,2
241,3
321,1
326,1
177,1
137,3
401,4
153,0
184,1
215,1
293,2
171,2
246,4
301,1
142,4
193,3
195,1
212,1
163,4
283,1
294,4
346,1
207,1
200,4
258,1
224,3
264,1
393,1
394,4
181,3
353,2
160,3
113,3
262,2
130,1
198,1
302,3
164,3
327,2
375,3
117,3
276,1
376,1
111,2
197,3
303,1
233,3
270,3
345,4
151,0
174,2
213,0
316,1
378,3
383,2
108,3
141,1
267,3
281,4
116,1
134,3
148,1
199,3
205,3
305,1
285,4
319,1
317,4
381,1
131,3
214,1
187,4
232,4
237,4
407,2
143,2
365,3
105,1
220,1
112,4
140,4
335,1
144,0
203,1
400,1
247,4
115,2
230,4
268,2
388,1
120,4
343,4
291,2
344,2
396,2
282,2
183,0
373,3
371,3
104,3
349,4
377,1
325,3
395,0
157,1
110,1
386,1
152,2
244,2
254,3
314,2
337,1
362,2
132,3
101,1
136,1
877,3
260,1
201,2
211,4
361,4
271,2
628,3
188,4
189,0
398,2
538,1
340,4
186,0
292,4
731,2
209,2
192,3
235,2
404,1
642,2
866,1
315,1
370,1
202,3
313,3
380,4
196,3
278,4
286,3
320,1
410,1
225,3
329,1
402,1
612,1
227,3
280,2
336,3
289,2
332,2
573,1
578,1
855,4
290,4
257,2
261,3
887,1
229,2
339,3
462,3
631,3
269,4
515,3
738,0
226,4
309,1
338,1
442,4
812,3
853,4
300,2
409,4
474,4
354,3
422,4
651,2
761,1
248,2
324,2
545,4
769,1
243,4
295,0
881,1
223,0
592,3
252,3
236,1
342,2
593,1
713,4
217,3
253,4
525,1
607,2
297,4
736,4
364,4
408,4
871,3
218,4
341,1
351,1
288,4
389,4
498,3
256,4
273,2
857,1
265,1
368,1
221,4
360,3
513,4
272,2
488,1
716,1
469,3
760,1
239,2
242,4
682,1
696,4
228,0
330,3
611,2
900,3
310,4
397,2
384,3
245,4
296,4
390,1
333,2
366,3
251,0
277,2
574,3
755,1
318,4
287,4
730,3
356,2
662,4
804,3
238,4
406,3
323,4
372,2
405,4
584,2
266,2
279,2
475,4
219,4
222,0
347,1
387,1
570,2
382,3
357,4
845,1
403,0
263,1
350,0
391,4
497,1
231,3
308,1
367,3
250,1
259,1
392,1
746,1
781,1
426,1
575,1
657,1
284,1
374,1
427,4
437,4
334,4
358,4
649,2
274,3
359,2
249,3
275,1
348,1
306,4
706,4
672,3
752,3
304,2
355,1
385,1
331,3
718,0
506,4
811,4
379,0
216,4
307,1
322,1
240,3
352,4
581,2
589,1
750,1
234,4
491,3
860,3
299,3
312,0
399,3
419,4
557,3
328,2
856,3
369,3
255,3
298,3
363,4
880,3
311,4
652,3
543,3
726,2
533,4
778,3
668,0
548,3
670,3
678,0
472,2
829,0
411,2
554,1
663,1
840,2
789,1
846,1
874,1
801,3
824,4
418,4
562,0
888,1
658,3
797,2
825,2
906,3
492,3
534,3
747,3
510,4
461,1
905,1
679,1
483,1
517,2
490,4
708,1
479,2
481,2
582,1
735,3
535,4
802,1
907,2
686,2
647,1
724,4
561,4
449,1
467,1
690,3
889,1
596,1
599,1
890,1
660,1
712,4
792,1
819,2
440,4
699,0
473,1
745,0
643,1
684,1
791,1
893,1
613,2
831,4
523,4
448,3
514,1
572,2
798,1
618,3
432,3
722,2
851,4
715,2
879,0
852,1
495,3
502,1
700,0
754,1
901,2
424,3
847,1
566,4
666,3
470,0
501,1
823,1
522,3
600,1
413,2
464,3
542,1
782,2
805,1
553,3
650,4
822,4
872,1
809,1
777,2
503,3
895,2
601,2
606,2
744,2
873,1
830,4
520,3
512,2
839,3
808,0
695,4
899,0
815,1
859,1
567,0
489,2
834,0
559,4
453,1
770,2
910,3
476,4
727,0
904,3
555,1
507,1
665,1
742,3
446,2
836,0
818,1
544,3
609,1
415,4
795,1
776,2
441,1
508,3
587,1
619,1
719,1
588,2
455,1
702,0
757,4
527,2
429,0
615,1
659,1
854,1
630,4
875,1
595,1
816,1
891,1
764,4
827,1
832,1
673,0
552,4
842,2
813,0
624,1
861,4
753,1
870,4
568,1
635,2
637,1
756,3
500,2
505,1
704,2
524,3
909,3
529,4
763,2
774,4
478,2
703,1
416,1
605,2
444,1
540,2
790,2
627,0
751,1
785,3
876,0
837,1
676,1
787,1
721,4
709,1
733,1
459,4
707,2
541,0
465,3
445,1
810,1
779,4
530,0
547,1
645,2
765,3
420,4
433,3
484,1
838,1
771,1
885,1
414,1
884,2
689,3
451,4
436,4
680,1
585,3
784,4
456,1
775,1
669,1
800,1
564,4
654,0
807,1
732,0
793,1
867,3
616,1
799,4
423,0
625,2
518,1
691,4
549,3
421,3
710,1
447,4
528,1
438,0
868,3
486,3
550,2
850,3
516,1
835,4
485,2
639,1
452,1
463,1
577,1
633,3
493,1
828,1
740,4
443,0
748,1
519,3
701,3
428,1
563,1
714,1
681,1
892,3
683,2
499,3
806,4
460,3
786,1
667,4
717,1
565,1
610,0
457,0
638,0
865,0
705,1
480,3
741,1
551,2
511,4
450,1
693,2
725,1
622,1
629,1
803,4
773,1
902,1
634,1
623,0
477,1
571,1
826,4
864,1
661,1
531,1
