cost: 6344
33,1
9,2
18,1
95,3
90,1
65,3
78,2
51,2
57,1
19,1
67,2
88,3
92,3
13,0
16,1
8,3
83,3
76,3
3,2
17,2
25,3
80,0
54,3
44,2
114,1
40,3
56,1
32,3
96,0
118,3
159,3
74,1
147,1
4,3
31,3
28,1
39,2
149,3
36,3
99,3
6,1
41,3
126,3
23,3
30,3
61,3
94,3
100,3
12,3
27,3
49,1
10,2
14,2
89,3
154,2
43,2
7,1
72,2
84,1
87,3
37,3
69,2
155,1
21,3
63,3
86,1
129,1
64,3
71,1
175,3
34,2
79,3
66,3
173,3
172,3
35,3
97,3
176,1
146,3
158,3
42,3
93,2
82,3
59,3
1,3
52,1
53,1
26,3
127,3
91,2
178,3
121,3
73,3
68,3
206,0
2,3
22,1
11,3
70,2
133,1
103,3
161,1
167,1
50,2
168,3
45,3
48,2
60,3
145,2
85,2
107,1
123,1
122,3
47,0
125,2
190,1
191,1
46,3
75,1
102,1
109,1
128,1
58,3
15,3
138,2
162,1
150,2
20,1
77,2
166,0
81,2
208,0
38,3
98,2
156,3
29,3
55,2
24,3
194,1
5,3
62,1
119,3
182,2
124,1
135,2
165,2
170,0
179,3
180,3
204,1
139,3
169,3
210,3
185,3
106,2
241,1
321,1
326,1
177,3
137,3
401,2
153,3
184,3
215,3
293,3
171,3
246,1
301,1
142,1
193,1
195,1
212,1
163,3
283,1
294,3
346,3
207,3
200,3
258,1
224,3
264,3
393,1
394,3
181,3
353,3
160,1
113,3
262,3
130,0
198,2
302,1
164,3
327,1
375,2
117,3
276,1
376,1
111,1
197,1
303,1
233,3
270,3
345,3
151,3
174,0
213,2
316,2
378,0
383,1
108,3
141,3
267,1
281,1
116,3
134,3
148,1
199,3
205,3
305,1
285,3
319,1
317,3
381,1
131,2
214,2
187,3
232,3
237,1
407,3
143,2
365,0
105,0
220,0
112,3
140,0
335,3
144,0
203,1
400,1
247,3
115,3
230,3
268,3
388,1
120,3
343,2
291,2
344,2
396,2
282,3
183,2
373,3
371,3
104,3
349,3
377,3
325,2
395,3
157,1
110,3
386,1
152,2
244,2
254,3
314,1
337,3
362,3
132,3
101,2
136,1
877,3
260,3
201,3
211,2
361,1
271,2
628,3
188,3
189,2
398,1
538,1
340,3
186,3
292,2
731,1
209,3
192,2
235,2
404,2
642,3
866,1
315,3
370,3
202,2
313,1
380,1
196,3
278,3
286,3
320,1
410,1
225,3
329,3
402,3
612,1
227,3
280,3
336,3
289,3
332,1
573,1
578,1
855,3
290,3
257,3
261,1
887,3
229,0
339,1
462,3
631,3
269,0
515,2
738,1
226,3
309,3
338,1
442,3
812,3
853,1
300,3
409,3
474,3
354,2
422,3
651,2
761,0
248,3
324,2
545,0
769,0
243,3
295,1
881,0
223,3
592,3
252,2
236,3
342,2
593,3
713,2
217,0
253,1
525,1
607,1
297,3
736,3
364,3
408,2
871,2
218,3
341,3
351,3
288,3
389,3
498,3
256,3
273,0
857,1
265,3
368,1
221,3
360,3
513,2
272,1
488,1
716,1
469,3
760,3
239,3
242,3
682,1
696,3
228,2
330,3
611,2
900,1
310,3
397,3
384,2
245,3
296,3
390,3
333,3
366,0
251,3
277,3
574,3
755,1
318,1
287,3
730,2
356,3
662,3
804,2
238,2
406,0
323,1
372,2
405,3
584,0
266,3
279,0
475,2
219,2
222,3
347,2
387,1
570,3
382,2
357,3
845,3
403,3
263,3
350,0
391,3
497,3
231,2
308,2
367,2
250,1
259,1
392,1
746,1
781,1
426,3
575,1
657,1
284,3
374,3
427,1
437,1
334,3
358,3
649,3
274,2
359,3
249,1
275,1
348,1
306,3
706,1
672,2
752,2
304,3
355,3
385,3
331,3
718,0
506,3
811,0
379,1
216,3
307,3
322,3
240,1
352,1
581,1
589,1
750,1
234,3
491,3
860,1
299,2
312,2
399,2
419,1
557,1
328,3
856,3
369,2
255,3
298,1
363,2
880,2
311,3
652,2
543,3
726,2
533,2
778,3
668,3
548,3
670,3
678,1
472,1
829,1
411,1
554,2
663,1
840,0
789,0
846,1
874,1
801,3
824,1
418,2
562,2
888,3
658,3
797,1
825,1
906,2
492,0
534,2
747,3
510,1
461,3
905,3
679,1
483,1
517,1
490,3
708,1
479,2
481,2
582,0
735,0
535,1
802,1
907,3
686,1
647,1
724,1
561,3
449,0
467,1
690,3
889,1
596,1
599,1
890,1
660,1
712,3
792,1
819,3
440,1
699,3
473,1
745,1
643,3
684,1
791,1
893,1
613,1
831,1
523,3
448,2
514,2
572,1
798,2
618,2
432,3
