cost: 9604
33,1
9,0
18,0
95,0
90,0
65,0
78,0
51,0
57,0
19,0
67,0
88,0
92,0
13,0
16,0
8,0
83,0
76,0
3,0
17,0
25,0
80,0
54,0
44,0
114,0
40,0
56,0
32,0
96,0
118,0
159,0
74,0
147,0
4,0
31,0
28,0
39,0
149,0
36,0
99,0
6,0
41,0
126,0
23,0
30,0
61,0
94,0
100,0
12,0
27,0
49,0
10,0
14,0
89,0
154,0
43,0
7,0
72,0
84,0
87,0
37,0
69,0
155,0
21,0
63,0
86,0
129,0
64,0
71,0
175,0
34,0
79,0
66,0
173,0
172,0
35,0
97,0
176,0
146,0
158,0
42,0
93,0
82,0
59,0
1,0
52,0
53,0
26,0
127,0
91,1
178,0
121,0
73,0
68,0
206,0
2,0
22,0
11,0
70,0
133,0
103,0
161,1
167,1
50,0
168,0
45,1
48,0
60,0
145,0
85,0
107,0
123,0
122,0
47,0
125,0
190,0
191,2
46,2
75,5
102,5
109,5
128,5
58,4
15,3
138,4
162,6
150,4
20,3
77,2
166,3
81,2
208,2
38,1
98,0
156,0
29,0
55,0
24,0
194,0
5,0
62,0
119,0
182,0
124,0
135,0
165,0
170,0
179,0
180,0
204,0
139,0
169,0
210,0
185,0
106,0
241,0
321,0
326,1
177,0
137,2
401,2
153,0
184,1
215,2
293,9
171,8
246,8
301,8
142,6
193,6
195,6
212,6
163,5
283,5
294,4
346,4
207,3
200,2
258,2
224,1
264,1
393,1
394,0
181,15
353,15
160,14
113,13
262,11
130,10
198,10
302,10
164,9
327,8
375,8
117,7
276,7
376,7
111,6
197,6
303,6
233,5
270,4
345,2
151,1
174,1
213,1
316,1
378,1
383,1
108,0
141,0
267,0
281,14
116,16
134,16
148,16
199,15
205,15
305,15
285,14
319,14
317,13
381,13
131,11
214,11
187,10
232,9
237,8
407,7
143,5
365,5
105,3
220,3
112,2
140,2
335,2
144,1
203,1
400,1
247,14
115,16
230,16
268,16
388,16
120,15
343,15
291,13
344,13
396,13
282,12
183,11
373,10
371,9
104,7
349,7
377,7
325,5
395,5
157,4
110,3
386,3
152,0
244,0
254,0
314,0
337,16
362,16
132,15
101,14
136,14
877,13
260,12
201,11
211,11
361,11
271,9
628,9
188,8
189,8
398,8
538,8
340,7
186,6
292,6
731,6
209,5
192,4
235,4
404,4
642,4
866,4
315,3
370,3
202,1
313,1
380,1
196,0
278,0
286,0
320,0
410,0
225,12
329,12
402,13
612,13
227,12
280,12
336,12
289,11
332,11
573,11
578,11
855,10
290,9
257,8
261,7
887,6
229,5
339,5
462,4
631,4
269,3
515,3
738,3
226,2
309,2
338,2
442,1
812,1
853,1
300,0
409,0
474,16
354,16
422,16
651,15
761,14
248,13
324,13
545,13
769,13
243,12
295,12
881,12
223,11
592,11
252,10
236,8
342,8
593,8
713,8
217,7
253,7
525,7
607,7
297,6
736,6
364,5
408,5
871,5
218,4
341,4
351,3
288,2
389,2
498,2
256,1
273,1
857,1
265,0
368,0
221,17
360,17
513,17
272,16
488,16
716,16
469,15
760,15
239,14
242,14
682,14
696,13
228,12
330,11
611,11
900,11
310,10
397,10
384,9
245,8
296,8
390,8
333,7
366,7
251,6
277,5
574,5
755,5
318,4
287,2
730,2
356,1
662,0
804,0
238,23
406,29
323,28
372,28
405,24
584,24
266,23
279,21
475,21
219,19
222,19
347,19
387,19
570,17
382,16
357,15
845,15
403,13
263,12
350,9
391,9
497,9
231,7
308,7
367,6
250,5
259,5
392,5
746,5
781,5
426,4
575,4
657,4
284,2
374,2
427,2
437,2
334,1
358,1
649,1
274,22
359,28
249,27
275,27
348,27
306,26
706,26
672,24
752,21
304,20
355,20
385,19
331,18
718,18
506,17
811,17
379,16
216,15
307,15
322,15
240,14
352,14
581,14
589,14
750,14
234,13
491,13
860,13
299,11
312,11
399,11
419,10
557,10
328,6
856,6
369,5
255,4
298,4
363,4
880,4
311,3
652,2
543,1
726,0
533,13
778,12
668,12
548,10
670,8
678,12
472,9
829,8
411,5
554,4
663,5
840,1
789,2
846,2
874,2
801,0
824,0
418,0
562,0
888,0
658,0
797,0
825,0
906,0
492,0
534,0
747,0
510,0
461,0
905,0
679,0
483,0
517,0
490,3
708,4
479,1
481,1
582,0
735,0
535,0
802,0
907,0
686,0
647,0
724,0
561,7
449,0
467,3
690,1
889,1
596,0
599,0
890,0
660,0
712,2
792,0
819,0
440,0
699,0
473,0
745,0
643,0
684,0
791,0
893,0
613,4
831,3
523,1
448,0
514,3
572,3
798,3
618,0
432,2
722,0
851,3
715,0
879,0
852,2
495,1
502,0
700,0
754,0
901,0
424,0
847,0
566,0
666,0
470,0
501,0
823,0
522,0
600,0
413,0
464,0
542,0
782,0
805,0
553,0
650,0
822,1
872,1
809,2
777,0
503,0
895,0
601,0
606,0
744,1
873,2
830,1
520,2
512,0
839,0
808,0
695,0
899,0
815,0
859,0
567,0
489,0
834,0
559,0
453,0
770,0
910,0
476,0
727,3
904,0
555,0
507,0
665,0
742,0
446,0
836,0
818,0
544,0
609,0
415,8
795,8
776,0
441,0
508,0
587,0
619,0
719,0
588,0
455,0
702,2
757,6
527,4
429,0
615,0
659,0
854,0
630,0
875,0
595,3
816,3
891,0
764,0
827,0
832,0
673,0
552,0
842,1
813,0
624,0
861,0
753,0
870,3
568,4
635,3
637,2
756,0
500,2
505,2
704,1
524,5
909,3
529,0
763,2
774,1
478,0
703,3
416,2
605,2
444,0
540,0
790,0
627,0
751,0
785,0
876,0
837,0
676,0
787,0
721,0
709,0
733,0
459,9
707,8
541,2
465,0
445,0
810,0
779,0
530,0
547,0
645,0
765,3
420,2
433,4
484,4
838,0
771,0
885,0
414,8
884,5
689,4
451,5
436,3
680,1
585,0
784,0
456,0
775,0
669,3
800,2
564,1
654,1
807,1
732,0
793,1
867,3
616,3
799,0
423,3
625,2
518,1
691,0
549,0
421,0
710,0
447,0
528,8
438,3
868,3
486,1
550,3
850,0
516,2
835,8
485,7
639,1
452,0
463,0
577,0
633,0
493,0
828,0
740,3
443,0
748,0
519,0
701,0
428,0
563,0
714,0
681,0
892,2
683,0
499,5
806,3
460,1
786,1
667,0
717,0
565,5
610,4
457,3
638,3
865,3
705,0
480,4
741,4
551,2
511,4
450,7
693,7
725,2
622,1
629,1
803,0
773,0
902,1
634,4
623,0
477,6
571,11
826,9
864,8
661,6
531,0
772,0
739,7
583,5
646,2
734,2
579,0
594,4
412,1
648,0
677,0
644,0
862,0
768,4
431,0
636,0
466,2
458,1
692,0
697,0
539,4
898,4
425,4
720,4
671,1
908,1
903,0
496,3
608,2
821,1
482,2
641,1
675,1
728,2
487,1
796,3
521,2
591,2
849,2
848,3
878,2
655,0
435,0
820,1
883,1
602,0
694,4
558,1
869,0
896,5
743,3
569,1
729,1
766,0
603,0
767,0
783,0
504,4
664,4
626,1
817,0
894,0
454,0
858,0
685,1
617,0
620,4
788,4
536,0
434,2
468,0
580,5
674,0
614,4
653,3
758,4
560,1
711,1
814,1
841,1
688,0
749,7
430,6
494,6
737,5
886,0
532,3
556,2
640,3
759,3
526,1
586,3
590,3
439,2
509,3
723,3
843,4
897,2
417,0
621,1
794,0
833,3
844,0
863,0
537,0
546,1
632,0
597,0
882,4
576,1
656,4
698,3
598,1
687,1
780,5
471,0
762,0
604,-1
