cost: 6346
6,1
73,2
76,1
58,1
82,1
2,1
3,1
35,3
42,0
17,2
51,1
53,3
100,0
5,2
36,1
68,1
94,3
26,1
30,1
54,1
60,2
1,0
14,0
125,3
129,2
157,2
33,1
83,1
154,1
56,2
64,3
57,3
98,1
32,1
47,3
74,0
84,2
59,2
65,1
19,2
22,3
88,2
112,0
7,1
24,1
67,1
85,1
92,1
108,1
104,1
15,3
29,3
40,1
12,3
28,1
96,3
71,0
75,0
124,2
146,2
49,2
178,1
50,1
115,1
37,3
107,1
120,3
128,2
66,0
48,1
118,1
175,2
81,1
119,1
163,1
55,3
18,2
62,3
116,1
202,1
207,1
4,3
70,3
39,2
142,3
208,3
13,3
111,2
191,3
9,3
206,0
63,2
79,1
141,1
23,3
158,2
180,3
16,3
113,2
34,3
122,2
143,3
174,0
187,1
41,1
182,2
193,0
25,0
86,3
97,3
44,3
87,1
153,2
205,1
80,3
95,3
192,2
52,2
133,1
8,3
11,1
21,1
168,3
43,3
167,1
69,3
134,1
149,1
10,3
45,3
78,3
164,0
151,1
46,0
99,1
147,2
20,1
38,1
89,1
105,0
27,0
90,3
199,1
61,2
91,2
93,1
31,2
72,1
77,1
114,1
132,1
190,1
166,0
183,1
186,0
196,1
200,1
106,2
176,2
376,2
138,1
217,1
310,1
401,1
161,2
189,1
273,3
222,3
291,3
170,2
224,1
150,1
209,1
328,3
173,3
165,3
145,2
152,3
315,1
338,1
365,1
181,3
398,2
137,2
140,3
179,1
184,3
204,1
272,1
375,1
126,2
169,3
250,2
299,2
323,1
235,1
177,-1
130,0
392,2
139,0
109,0
171,2
162,3
244,3
307,3
172,3
275,3
159,2
148,2
117,2
264,2
242,2
397,2
334,3
361,1
101,1
266,1
246,1
303,1
221,2
228,1
188,1
321,1
102,1
127,3
136,3
213,1
195,1
254,2
144,3
347,0
121,3
293,0
317,1
230,2
333,0
160,3
271,2
362,0
388,1
284,2
335,1
346,1
393,1
123,1
358,1
103,2
131,3
155,1
197,1
339,1
251,3
330,1
374,1
198,3
248,1
135,3
258,3
326,1
260,2
156,0
110,0
203,3
239,1
261,3
268,3
286,2
344,0
510,1
212,0
325,0
714,1
305,3
546,2
818,3
382,2
500,1
185,1
241,1
257,1
295,2
211,2
406,0
319,3
402,3
194,2
364,1
263,1
404,1
506,1
312,2
441,1
216,3
318,3
390,3
201,3
245,3
210,2
760,2
243,3
256,0
287,0
324,3
313,1
825,0
269,3
297,3
357,0
842,0
294,3
353,2
610,1
371,1
450,1
876,1
281,1
219,3
337,1
493,2
745,3
776,1
237,1
301,1
302,2
877,2
231,2
789,0
336,1
428,0
551,1
768,3
233,0
407,0
229,0
304,2
367,1
793,1
458,3
289,0
556,1
276,2
368,3
349,3
491,0
350,3
384,1
405,1
445,3
262,2
342,1
381,1
332,3
399,1
285,2
