cost: 7716
33,12
9,11
18,10
95,9
90,8
65,7
78,7
51,6
57,6
19,3
67,3
88,2
92,2
13,14
16,14
8,13
83,13
76,11
3,10
17,8
25,8
80,8
54,7
44,6
114,6
40,3
56,2
32,14
96,14
118,14
159,13
74,12
147,12
4,11
31,11
28,10
39,9
149,9
36,8
99,8
6,7
41,6
126,6
23,5
30,5
61,4
94,3
100,3
12,2
27,2
49,2
10,13
14,13
89,13
154,13
43,11
7,10
72,10
84,10
87,9
37,7
69,6
155,5
21,4
63,4
86,4
129,4
64,3
71,3
175,3
34,14
79,14
66,13
173,13
172,11
35,10
97,10
176,10
146,9
158,8
42,7
93,7
82,6
59,5
1,4
52,4
53,4
26,3
127,3
91,2
178,14
121,12
73,11
68,10
206,10
2,9
22,9
11,8
70,8
133,8
103,7
161,7
167,7
50,6
168,6
45,5
48,4
60,3
145,3
85,13
107,13
123,13
122,12
47,11
125,11
190,11
191,11
46,10
75,10
102,10
109,10
128,10
58,9
15,8
138,8
162,8
150,4
20,3
77,2
166,2
81,13
208,13
38,12
98,11
156,10
29,9
55,9
24,8
194,8
5,6
62,6
119,4
182,4
124,3
135,3
165,3
170,13
179,13
180,13
204,13
139,12
169,12
210,11
185,10
106,8
241,8
321,8
326,8
177,7
137,6
401,6
153,4
184,4
215,4
293,3
171,2
246,2
301,2
142,13
193,13
195,13
212,13
163,12
283,12
294,11
346,11
207,10
200,9
258,9
224,8
264,8
393,8
394,7
181,6
353,6
160,5
113,4
262,2
130,14
198,14
302,14
164,13
327,12
375,12
117,11
276,11
376,11
111,10
197,10
303,10
233,9
270,8
345,6
151,5
174,5
213,5
316,5
378,5
383,5
108,4
141,4
267,4
281,3
116,2
134,2
148,2
199,14
205,14
305,14
285,13
319,13
317,12
381,12
131,10
214,10
187,9
232,8
237,7
407,6
143,4
365,4
105,2
220,2
112,14
140,14
335,14
144,13
203,13
400,13
247,11
115,10
230,10
268,10
388,10
120,9
343,9
291,7
344,7
396,7
282,6
183,5
373,4
371,3
104,14
349,14
377,14
325,12
395,12
157,11
110,10
386,10
152,7
244,7
254,7
314,7
337,6
362,6
132,5
101,4
136,4
877,3
260,2
201,14
211,14
361,14
271,12
628,12
188,11
189,11
398,11
538,11
340,10
186,9
292,9
731,9
209,8
192,7
235,7
404,7
642,7
866,7
315,6
370,6
202,4
313,4
380,4
196,3
278,3
286,3
320,3
410,3
225,2
329,2
402,2
612,2
227,14
280,14
336,14
289,13
332,13
573,13
578,13
855,12
290,11
257,10
261,9
887,8
229,7
339,7
462,6
631,6
269,5
515,5
738,5
226,4
309,4
338,4
442,3
812,3
853,3
300,2
409,2
474,14
354,13
422,13
651,12
761,11
248,10
324,10
545,10
769,10
243,9
295,9
881,9
223,8
592,8
252,7
236,5
342,5
593,5
713,5
217,4
253,4
525,4
607,4
297,3
736,3
364,2
408,2
871,2
218,14
341,14
351,13
288,12
389,12
498,12
256,11
273,11
857,11
265,10
368,10
221,9
360,8
513,8
272,7
488,7
716,7
469,6
760,6
239,5
242,5
682,5
696,4
228,3
330,2
611,2
900,2
310,14
397,14
384,13
245,12
296,12
390,12
333,11
366,11
251,10
277,9
574,9
755,9
318,8
287,6
730,6
356,5
662,4
804,4
238,3
406,3
323,2
372,2
405,11
584,11
266,10
279,8
475,8
219,6
222,6
347,6
387,6
570,4
382,3
357,2
845,2
403,13
263,12
350,9
391,9
497,9
231,7
308,7
367,6
250,5
259,5
392,5
746,5
781,5
426,4
575,4
657,4
284,2
374,2
427,2
437,2
334,14
358,14
649,14
274,12
359,12
249,11
275,11
348,11
306,10
706,10
672,8
752,5
304,4
355,4
385,3
331,2
718,2
506,14
811,14
379,13
216,12
307,12
322,12
240,11
352,11
581,11
589,11
750,11
234,10
491,10
860,10
299,8
312,8
399,8
419,7
557,7
328,3
856,3
369,2
255,14
298,14
363,14
880,14
311,13
652,12
543,11
726,10
533,7
778,6
668,5
548,3
670,14
678,14
472,11
829,10
411,7
554,6
663,6
840,14
789,13
846,13
874,13
801,11
824,10
418,8
562,8
888,7
658,4
797,3
825,3
906,13
492,12
534,11
747,9
510,6
461,5
905,11
679,7
483,6
517,5
490,4
708,4
479,14
481,14
582,13
735,7
535,4
802,3
907,10
686,9
647,8
724,8
561,6
449,12
467,11
690,9
889,9
596,7
599,7
890,7
660,6
712,5
792,3
819,2
440,12
699,12
473,6
745,2
643,14
684,14
791,14
893,14
613,13
831,12
523,10
448,9
514,9
572,9
798,9
618,6
432,5
722,3
851,2
715,12
879,12
852,8
495,6
502,5
700,5
754,5
901,2
424,13
847,13
566,12
666,9
470,8
501,5
823,4
522,3
600,3
413,14
464,13
542,12
782,12
805,12
553,10
650,10
822,10
872,10
809,9
777,7
503,6
895,6
601,5
606,4
744,4
873,4
830,3
520,2
512,13
839,13
808,11
695,8
899,8
815,7
859,7
567,3
489,13
834,13
559,12
453,8
770,7
910,6
476,4
727,3
904,13
555,11
507,9
665,9
742,4
446,3
836,3
818,2
544,14
609,14
415,13
795,13
776,5
441,3
508,13
587,13
619,12
719,10
588,9
455,7
702,5
757,5
527,3
429,8
615,8
659,8
854,7
630,6
875,6
595,5
816,5
891,2
764,14
827,12
832,11
673,10
552,9
842,6
813,5
624,4
861,3
753,13
870,11
568,10
635,9
637,8
756,6
500,4
505,4
704,3
524,14
909,12
529,9
763,6
774,5
478,11
703,8
416,5
605,5
444,3
540,14
790,13
627,4
751,4
785,13
876,12
837,11
676,8
787,8
721,7
709,6
733,5
459,14
707,13
541,5
465,3
445,12
810,12
779,9
530,7
547,7
645,6
765,5
420,4
433,2
484,2
838,11
771,5
885,5
414,3
884,13
689,8
451,2
436,11
680,9
585,7
784,6
456,10
775,10
669,7
800,4
564,3
654,3
807,3
732,8
793,4
867,3
616,13
799,10
423,9
625,8
518,7
691,6
549,4
421,3
710,3
447,14
528,13
438,8
868,8
486,6
550,14
850,11
516,9
835,7
485,5
639,12
452,11
463,11
577,9
633,8
493,7
828,5
740,3
443,13
748,13
519,10
701,10
428,9
563,9
714,9
681,7
892,6
683,4
499,3
806,14
460,12
786,12
667,11
717,11
565,10
610,6
457,5
638,5
865,5
705,2
480,14
741,14
551,12
511,10
450,9
693,6
725,14
622,13
629,13
803,12
773,8
902,4
