cost: 6381
33,1
9,2
18,1
95,3
90,1
65,1
78,1
51,1
57,2
19,3
67,0
88,1
92,0
13,2
16,1
8,3
83,2
76,3
3,2
17,1
25,3
80,1
54,1
44,3
114,1
40,2
56,2
32,2
96,0
118,3
159,1
74,3
147,3
4,1
31,1
28,2
39,3
149,2
36,2
99,3
6,2
41,3
126,3
23,3
30,1
61,3
94,3
100,3
12,2
27,2
49,1
10,2
14,2
89,1
154,3
43,2
7,1
72,0
84,2
87,0
37,2
69,2
155,3
21,3
63,1
86,1
129,1
64,3
71,1
175,3
34,3
79,1
66,1
173,3
172,1
35,1
97,3
176,1
146,0
158,3
42,2
93,2
82,2
59,1
1,1
52,1
53,1
26,2
127,3
91,2
178,3
121,1
73,3
68,0
206,3
2,1
22,3
11,3
70,3
133,1
103,3
161,1
167,1
50,3
168,2
45,3
48,3
60,1
145,1
85,2
107,0
123,0
122,3
47,0
125,2
190,0
191,1
46,3
75,3
102,1
109,1
128,1
58,1
15,3
138,1
162,1
150,0
20,1
77,3
166,0
81,0
208,1
38,2
98,2
156,3
29,1
55,1
24,1
194,2
5,2
62,1
119,2
182,2
124,2
135,1
165,1
170,0
179,3
180,3
204,1
139,2
169,3
210,1
185,1
106,1
241,3
321,2
326,1
177,1
137,3
401,3
153,1
184,3
215,1
293,1
171,1
246,1
301,1
142,0
193,3
195,1
212,1
163,1
283,2
294,3
346,2
207,1
200,0
258,1
224,3
264,2
393,1
394,3
181,3
353,2
160,3
113,3
262,1
130,1
198,1
302,0
164,2
327,2
375,3
117,0
276,1
376,1
111,1
197,1
303,1
233,2
270,1
345,3
151,0
174,2
213,0
316,2
378,0
383,1
108,1
141,1
267,1
281,2
116,2
134,3
148,1
199,0
205,3
305,1
285,3
319,2
317,2
381,1
131,2
214,2
187,0
232,3
237,3
407,1
143,1
365,0
105,2
220,0
112,3
140,3
335,0
144,1
203,1
400,1
247,2
115,2
230,1
268,1
388,1
120,3
343,3
291,1
344,1
396,0
282,1
183,2
373,0
371,0
104,2
349,2
377,3
325,1
395,1
157,0
110,2
386,1
152,2
244,1
254,1
314,2
337,3
362,3
132,1
101,0
136,1
877,2
260,3
201,1
211,1
361,1
271,0
628,1
188,3
189,0
398,2
538,1
340,3
186,1
292,2
731,0
209,2
192,2
235,1
404,2
642,0
866,1
315,2
370,3
202,2
313,0
380,3
196,3
278,1
286,1
320,1
410,1
225,2
329,2
402,2
612,2
227,1
280,1
336,1
289,1
332,2
573,1
578,1
855,1
290,3
257,2
261,3
887,0
229,2
339,0
462,2
631,3
269,0
515,0
738,1
226,3
309,1
338,1
442,3
812,3
853,2
300,1
409,3
474,3
354,3
422,2
651,1
761,3
248,2
324,3
545,0
769,0
243,0
295,1
881,1
223,3
592,1
252,3
236,0
342,0
593,1
713,0
217,2
253,2
525,1
607,0
297,2
736,1
364,3
408,2
871,2
218,3
341,0
351,3
288,3
389,3
498,3
256,3
273,3
857,1
265,1
368,1
221,3
360,3
513,2
272,1
488,1
716,1
469,1
760,1
239,3
242,2
682,0
696,3
228,2
330,3
611,1
900,3
310,3
397,0
384,2
245,3
296,0
390,1
333,0
366,3
251,1
277,2
574,2
755,0
318,3
287,3
730,2
356,1
662,2
804,0
238,2
406,3
323,1
372,3
405,2
584,3
266,2
279,0
475,2
219,1
222,2
347,0
387,1
570,1
382,3
357,3
845,0
403,2
263,1
350,0
391,2
497,3
231,3
308,1
367,1
250,1
259,1
392,1
746,1
781,1
426,1
575,1
657,1
284,1
374,3
427,3
437,1
334,3
358,3
649,3
274,0
359,3
249,2
275,1
348,1
306,2
706,1
672,3
752,2
304,0
355,2
385,1
331,2
718,1
506,3
811,3
379,0
216,2
307,1
322,1
240,2
352,3
581,3
589,0
750,1
234,1
491,1
860,1
299,2
312,2
399,2
419,3
557,3
328,0
856,3
369,3
255,3
298,3
363,0
880,2
311,2
652,1
543,2
726,1
533,1
778,3
668,1
548,0
670,2
678,1
472,2
829,0
411,1
554,1
663,1
840,2
789,1
846,1
874,1
801,3
824,2
418,2
562,1
888,3
658,1
797,3
825,2
906,2
492,0
534,3
747,2
510,3
461,1
905,0
679,1
483,1
517,1
490,1
708,1
479,2
481,3
582,0
735,2
535,3
802,1
907,1
686,2
647,1
724,1
561,2
449,1
467,1
690,3
889,1
596,1
599,1
890,1
660,1
712,1
792,1
819,1
440,0
699,1
473,0
745,1
643,1
684,1
791,1
893,1
613,1
831,1
523,3
448,3
514,2
572,1
798,2
618,0
432,3
